# id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,y
432,3,1,0,3,5,6,3,1,0,4,5,4,2,2,3,-0.46789278,-0.34286269,-1.088151,-0.95042416,-0.68638423,-1.2154722,2.207805,0.57594875,-1.9208789000000002,0.80253437,-1.1109833999999998,1.0628358,-1.1464249,-1.5577611999999998,-0.40155406,-1.036009,1.3955938,-0.95042416,1.517517,-0.13726695,-1.0616068,0.021997306,1.5213146999999998,1.5473096000000002,1.2059379,-2.0640865,2.207805,0.8518610999999999,1.638349,-0.26107431,-1.4482273,0.031292599,1.6760016,-0.95042416,-0.67827889,1,0,3,3,1,2,1,1,3,0,4,2,3,3,4,0.8518610999999999,-1.0001443,0.13681052,-1.0001443,-0.8908549000000001,-0.26107431,0.42191307,-1.2154722,-0.39433279,0.0052010812,0.16064886,-0.15677805,0.0052010812,1.5213146999999998,-1.5577611999999998,-0.8908549000000001,0.32781819,-1.088151,-0.27896354,-0.31776509999999997,0.8518610999999999,1.2059379,1.1615681,0.007076226999999999,-0.95042416,-0.74873792,-0.8908549000000001,0.24005257,1.2059379,1.3631683,-1.1433129,-1.088151,-0.34286269,0.0052010812,0.66666075,1
433,1,0,4,1,5,4,1,0,2,5,2,2,2,3,5,1.0657108,-1.6402483,1.0216949,-0.48804503,-1.0058856,-1.2323714,-0.10437930000000001,0.75447259,-0.6911949000000001,0.2601677,-0.25338825,-0.50591305,0.90695178,-0.39950392,0.29658262,0.80756964,-0.4660045,-0.48804503,1.3406308,-0.71009169,1.1016066999999998,-1.4454066,0.16839234,0.46322512,-1.1344151000000002,-0.90996204,-0.10437930000000001,-0.94900664,1.562432,0.60592537,-1.3660632,2.4263553,0.56651945,-0.48804503,-0.78849285,0,5,3,5,0,4,2,0,4,3,4,2,0,0,1,-0.94900664,-0.62376998,-0.90273035,-0.62376998,1.2698479,0.60592537,-0.46574942,-1.2323714,1.3410349,0.96232667,1.4536498,0.11080171,0.96232667,0.16839234,-0.39950392,1.2698479,0.66572172,1.0216949,-0.48963471,0.97534397,-0.94900664,-1.1344151000000002,1.5453018,-0.85624218,-0.48804503,-2.3654152,1.2698479,0.15459601,-1.1344151000000002,0.55685917,-0.68478709,1.0216949,-1.6402483,0.96232667,-0.27487329,0
434,2,6,6,2,1,4,6,2,3,1,1,5,4,6,1,-0.52560899,0.09675301300000001,-0.73646356,-0.41193031,1.6498026000000001,-0.42488598,1.1643696000000001,0.65409146,-0.69723387,0.72365321,-0.5346569999999999,0.81493726,1.0676907,-0.74225793,-0.2582922,0.79774587,0.80305182,-0.41193031,0.72102662,0.55727557,-0.20868688,0.25363535,0.76205285,-0.25465653,0.81653847,0.22867014,1.1643696000000001,0.60153865,-1.8648419999999999,-0.23715474,-1.5012667,-2.1947731,0.77569273,-0.41193031,-0.22113938,4,3,1,6,3,2,3,1,3,5,3,2,4,0,3,0.60153865,-0.41501459,2.4146617000000004,-0.41501459,-0.67555833,-0.23715474,0.29721548,-0.42488598,1.3298529,-0.15855644,-0.16013828,-0.46336352,-0.15855644,0.76205285,-0.74225793,-0.67555833,-0.0033969556,-0.73646356,-0.44856403,-0.32850756,0.60153865,0.81653847,-0.74595646,0.14715738,-0.41193031,-2.6803162,-0.67555833,2.7141623,0.81653847,1.0933601,0.008369101700000001,-0.73646356,0.09675301300000001,-0.15855644,0.95433374,1
435,1,0,6,2,6,4,6,2,0,6,2,5,2,0,2,1.6346067,0.37657271,-0.98846128,-0.37931408,-0.030556716,-0.27182452,1.3152646000000001,-2.7159419,-1.3773459,0.092077787,-0.55458407,-0.14270847,1.7345183999999998,-0.76210374,-0.33655767,-0.73741601,0.97166908,-0.37931408,0.81282229,1.103639,-1.3626187,0.51956359,0.82203346,1.5876656,1.0962031,-0.36725699,1.3152646000000001,0.82612473,-0.68489142,-0.36366721,0.23770850000000002,-0.084256446,0.77202035,-0.37931408,0.10711357,5,4,5,0,1,3,4,3,3,5,2,5,3,6,1,0.82612473,-0.36051859999999997,-0.78501454,-0.36051859999999997,-0.96120942,-0.36366721,0.40766611,-0.27182452,0.41797566,-0.3344222,-0.41667331,0.94373641,-0.3344222,0.82203346,-0.76210374,-0.96120942,1.6338989,-0.98846128,1.5890223999999997,-0.5260345999999999,0.82612473,1.0962031,0.95287519,0.30433475,-0.37931408,1.0756533000000001,-0.96120942,-0.40117628,1.0962031,1.7191291000000002,-0.72343084,-0.98846128,0.37657271,-0.3344222,-0.29533956,1
436,0,6,0,1,5,2,2,1,1,0,4,4,6,3,5,-0.017347187,-0.84098947,0.66465904,-0.15845331,-0.6401946,-0.52824389,-0.2947097,1.0567423999999999,-0.33955508,0.96041454,-0.015465102,0.38118501,-0.77924128,-0.045354900999999996,0.20220907,-0.82609187,-0.40043766,-0.15845331,1.2051916,0.5904,-1.6011427,-0.77615345,-0.074424105,-2.0580832,-0.73774367,-0.82625452,-0.2947097,-0.60018569,-0.50578661,0.35261388,-0.35815690000000006,0.1178333,0.12197303,-0.15845331,0.033911526000000004,3,1,0,3,3,4,6,5,0,2,2,3,3,4,3,-0.60018569,-0.22573282,0.39619475,-0.22573282,0.7761608,0.35261388,-0.29497199999999996,-0.52824389,0.085298385,0.51460259,0.76080833,1.4239402,0.51460259,-0.074424105,-0.045354900999999996,0.7761608,0.823262,0.66465904,-0.9370947000000001,0.55650844,-0.60018569,-0.73774367,-0.60061635,-0.45914018,-0.15845331,-0.36846301,0.7761608,-1.1658107,-0.73774367,-0.72708025,0.51833038,0.66465904,-0.84098947,0.51460259,-0.79662662,0
437,0,5,0,4,5,3,3,1,4,2,5,6,6,2,3,0.31189340000000004,0.12437303,1.0743721000000002,0.78773204,-3.5714301,0.94102909,-1.9649997,-0.41634737,1.2058635,0.041430391000000004,0.95541521,0.99632323,0.41547885,1.3348062,0.38768939,1.6981034,-1.2857701000000001,0.78773204,-1.5473861,0.51050107,-0.02474923,-0.17721387,-1.3277791,-0.82346016,-1.1908996,0.19838922,-1.9649997,-0.85735449,0.80641369,0.29714502,0.50056543,-0.72947902,-1.4212051,0.78773204,0.52957391,0,5,3,5,1,2,3,6,5,2,2,6,3,4,3,-0.85735449,0.81691478,0.57368001,0.81691478,0.92687478,0.29714502,-0.42416693,0.94102909,0.75964353,0.10042446,0.016496437,-0.42373471,0.10042446,-1.3277791,1.3348062,0.92687478,0.64574947,1.0743721000000002,-0.011773746000000002,0.38762639,-0.85735449,-1.1908996,-0.9232290999999999,-0.099710326,0.78773204,-0.80766151,0.92687478,-0.70731721,-1.1908996,-0.091995299,1.7538783,1.0743721000000002,0.12437303,0.10042446,-1.0583513,0
438,0,6,4,6,5,3,3,5,6,2,4,2,6,1,5,-0.42667429,-4.3121465,3.0109904999999997,-1.0712311,0.84713823,-3.0007063,-0.8310728999999999,-0.43055433,-0.32550458,-0.41163658,-0.40199518,-0.9074645,0.52078633,-0.6822071,0.89543673,-0.77408678,-1.597861,-1.0712311,-1.0909158,1.506966,-0.48182167,-3.8808407,0.071662315,-0.17367738,-3.3426178,-0.52870393,-0.8310728999999999,-2.7571088,0.44777449999999996,1.6897571,-1.864096,0.32573277,1.1004797,-1.0712311,-1.5748581,1,0,1,2,0,1,2,3,5,3,3,4,0,4,4,-2.7571088,-1.4227162,0.15318118,-1.4227162,3.6270671,1.6897571,-1.3540809,-3.0007063,1.5898944,2.5788415000000002,3.8573412000000005,-1.6994373999999999,2.5788415000000002,0.071662315,-0.6822071,3.6270671,2.4907199,3.0109904999999997,0.49834922,2.6943767999999997,-2.7571088,-3.3426178,0.10338607,-2.2974785,-1.0712311,0.25359651,3.6270671,-0.075792278,-3.3426178,0.15425863,-0.75524087,3.0109904999999997,-4.3121465,2.5788415000000002,-1.5243583,0
439,4,5,3,1,4,6,1,3,6,0,5,6,0,3,4,0.19311488,-1.6634984,1.2122527,-0.38020379,-1.0498393,-1.1202747,-0.407447,-0.49767958,1.2183027,-0.41905444,-0.11386812,-0.18620021,0.062203343,-0.20575325,0.36348817,0.032556577999999996,-0.67455981,-0.38020379,1.3060221,0.21770819,1.5101011,-1.5097383,-0.030238906,-0.29760659,-1.3456903,-0.50854549,-0.407447,-1.1045174,-0.38610029,0.66696037,1.3897108999999999,-0.61315262,0.36386476,-0.38020379,1.0234774,0,1,6,5,3,1,2,0,5,4,2,6,1,3,1,-1.1045174,-0.5149648,-1.2996998,-0.5149648,1.4442526000000002,0.66696037,-0.5425898,-1.1202747,-0.34643808,1.0024731,1.4936260000000001,-0.68412945,1.0024731,-0.030238906,-0.20575325,1.4442526000000002,0.53590746,1.2122527,-0.84255946,1.0597287,-1.1045174,-1.3456903,-1.589215,-0.89354608,-0.38020379,-0.97387329,1.4442526000000002,0.22170001,-1.3456903,2.4326411,-1.2696488000000001,1.2122527,-1.6634984,1.0024731,1.5239116000000001,0
440,0,0,6,3,1,2,2,6,1,6,1,1,2,4,0,-0.11775167,0.83121628,-0.72643111,0.11131709,1.1956497,0.47096642,0.41032009,-0.083578085,-0.43538044,1.1079077,-0.041200094,0.68315321,-0.2061705,-0.033879627,-0.22460716,-0.054810422000000004,0.47549266,0.11131709,1.7955234,-0.19371653,0.10282649,0.78443849,0.15290001,-1.3660382,0.80621276,1.1052591,0.41032009,0.64928077,0.28562686,-0.36921635,-1.1489338,0.46962912,-0.03739935,0.11131709,1.3517628000000002,1,4,3,6,5,1,2,2,6,1,1,3,3,3,0,0.64928077,0.17667494,2.2663211,0.17667494,-0.82887317,-0.36921635,0.31926687,0.47096642,1.0862305,-0.51908402,-0.75961258,-0.24554922,-0.51908402,0.15290001,-0.033879627,-0.82887317,-0.26319165,-0.72643111,-1.9765296,-0.57789068,0.64928077,0.80621276,-2.1161088,0.46373772,0.11131709,0.97869798,-0.82887317,-1.4596537,0.80621276,0.20125079999999998,1.2788932,-0.72643111,0.83121628,-0.51908402,-1.8641182,1
441,4,6,4,1,5,6,6,1,1,5,2,1,4,0,3,-0.68888328,-1.2037177,0.87677348,-0.27539157,1.0213625,-0.81094675,-0.29411167,0.99353329,-1.5469608999999998,0.65146261,-0.082737088,0.16140717,-1.3369937,-0.14936004,0.26287269,0.4645059,-0.48763385,-0.27539157,0.27522403,0.6575439999999999,-0.30705275,-1.0923513,-0.021401501,-0.21768177,-0.97328407,-0.60393016,-0.29411167,-0.7988967,0.12423699999999999,0.48249151,1.6866265,0.68644881,0.2637974,-0.27539157,1.8137872,4,0,1,1,1,1,1,0,0,1,3,4,6,4,4,-0.7988967,-0.37291236,0.19242679,-0.37291236,1.0446969000000002,0.48249151,-0.39245375,-0.81094675,-1.6052341,0.72533245,1.0807507,-0.88685594,0.72533245,-0.021401501,-0.14936004,1.0446969000000002,-2.585897,0.87677348,2.3761126,0.76665787,-0.7988967,-0.97328407,0.77132926,-0.6465154000000001,-0.27539157,0.56077582,1.0446969000000002,-1.2195353999999998,-0.97328407,-0.37359899,-1.3148836000000002,0.87677348,-1.2037177,0.72533245,0.35732854,0
442,6,0,4,6,5,4,2,1,6,5,4,4,6,1,1,-0.44373454,-2.9878298,2.0454663,-0.76884004,-0.27019831,-2.1091797999999997,-0.50593952,0.69634248,-0.98128273,1.0846895,-0.31170666,0.14638255,-0.43335499,-0.51891104,0.60590384,0.61596204,-1.0603303999999998,-0.76884004,-1.4336643999999998,-0.21758233,1.1011703000000002,-2.6788218999999995,0.096244469,0.32263551,-2.2708151,0.22203969,-0.50593952,-1.8774392,-0.69643526,1.158655,0.61380977,-2.2616329,0.81133904,-0.76884004,-0.24240193,4,0,1,2,1,3,2,5,1,1,4,4,6,3,3,-1.8774392,-1.0130488000000002,-1.0749249,-1.0130488000000002,2.4768967999999996,1.158655,-0.92194552,-2.1091797999999997,0.9733881,1.7807022000000001,2.6682115,0.19542619,1.7807022000000001,0.096244469,-0.51891104,2.4768967999999996,0.45871392,2.0454663,-0.8689338,1.8505446,-1.8774392,-2.2708151,-0.73477446,-1.5860598,-0.76884004,0.18952249999999998,2.4768967999999996,-2.2681093999999997,-2.2708151,0.32074993,-0.68853651,2.0454663,-2.9878298,1.7807022000000001,0.67580959,0
443,0,6,6,2,4,5,2,2,1,6,0,2,2,6,3,-1.4867088,1.1275686000000003,0.065112444,0.83570335,1.1417358999999998,1.4119171,-1.2427834999999998,0.54114564,0.013719253999999998,1.3267325,0.79797279,-0.68594619,-1.1050287,1.1438215,0.069416362,0.24817381,-0.55989325,0.83570335,1.5541491000000003,-0.47050843,-1.8639304,0.80252586,-0.99194076,-0.37542338,-0.070960527,-1.3092196000000003,-1.2427834999999998,0.033188451,-0.21247064,-0.1879379,1.1828464,0.37451007,-1.3077632,0.83570335,-0.47771606,4,0,1,3,5,2,2,2,0,0,2,4,2,1,3,0.033188451,0.94159294,0.91733073,0.94159294,-0.19121642,-0.1879379,0.01402392,1.4119171,-1.6320329,-0.54600888,-0.91486088,0.95404153,-0.54600888,-0.99194076,1.1438215,-0.19121642,-1.3712406000000001,0.065112444,1.4179356,-0.36293934,0.033188451,-0.070960527,1.4349374,0.47891783,0.83570335,-0.7626279,-0.19121642,-0.85184563,-0.070960527,1.6173948999999999,-1.4117483999999998,0.065112444,1.1275686000000003,-0.54600888,-0.17098016,1
444,1,6,0,2,5,5,2,3,3,2,1,2,4,2,0,1.646398,-0.63585058,-0.62421884,-0.85417397,0.067486169,-1.2285111000000002,1.7071129,-0.0082166418,-0.22908234,-0.74610391,-0.92749993,-1.3031556999999998,0.65139535,-1.3103870000000002,-0.24835737,0.54397093,0.98956501,-0.85417397,-0.058088799,-0.86579948,1.5902726,-0.30626492,1.2300936000000002,-0.10141273,0.69131136,1.2809106000000001,1.7071129,0.45528396,0.74278066,-0.069013397,0.002610393,0.42882538,1.4404445,-0.85417397,0.073742457,1,3,0,0,1,1,4,6,3,4,3,2,4,6,1,0.45528396,-0.92352204,1.9555096,-0.92352204,-0.41403757,-0.069013397,0.22645235,-1.2285111000000002,1.7581648,0.21946154,0.45126772,-0.68513588,0.21946154,1.2300936000000002,-1.3103870000000002,-0.41403757,-0.50368112,-0.62421884,1.7984118999999998,-0.030765451,0.45528396,0.69131136,-0.046192131,-0.1860951,-0.85417397,-0.76144233,-0.41403757,-0.91149221,0.69131136,-0.34391054,0.17445902,-0.62421884,-0.63585058,0.21946154,-2.1540988,1
445,2,1,2,2,1,2,4,6,3,2,5,5,4,0,0,0.94500178,2.049491,-0.55150593,1.0824055000000001,-0.029471585,2.0734151,-1.111557,-0.114665,-1.20607,-1.2997558,0.90596173,1.1063794,0.25156685,1.320391,-0.11236696,-1.0059783000000002,-0.24938263,1.0824055000000001,1.3797652,0.46484464,-1.3195113,1.6254832000000001,-1.0382251,-1.109145,0.61361364,-0.44794337,-1.111557,0.60076744,-0.57933917,-0.54112389,1.5121416,-1.0927794,-1.5754941,1.0824055000000001,1.4366959,1,0,1,0,1,2,1,2,5,4,3,3,6,1,0,0.60076744,1.2638862,-1.1555331,1.2638862,-0.94257978,-0.54112389,0.29270289,2.0734151,0.86723491,-1.0932737,-1.7365636000000002,-1.319583,-1.0932737,-1.0382251,1.320391,-0.94257978,0.41121427,-0.55150593,-0.62538355,-0.9281196,0.60076744,0.61361364,-0.13623722,0.96623446,1.0824055000000001,-0.84968042,-0.94257978,0.97279559,0.61361364,-1.2105449,-0.39923834,-0.55150593,2.049491,-1.0932737,-0.80050733,1
446,1,6,6,2,1,2,3,3,1,4,5,2,4,4,2,-1.1854559,-0.89104312,-0.83938991,-1.1739467,0.42776231,-1.6955476000000003,2.3316923,0.33717352,1.1344668,1.388944,-1.2710086,-0.046708765,1.2990662,-1.7962592,-0.33544375,-1.9613299,1.3461691,-1.1739467,-0.2464556,0.40587297,0.19820641,-0.43798447,1.6834186000000002,0.018163633000000002,0.92957049,-0.20227736,2.3316923,0.60948466,-0.64288878,-0.08618090699999999,1.0393535,-0.94777459,1.9762509999999998,-1.1739467,1.6533006000000001,4,3,1,3,2,2,2,1,5,0,4,3,2,3,3,0.60948466,-1.2705471000000002,-1.2273962999999999,-1.2705471000000002,-0.54880397,-0.08618090699999999,0.30323406,-1.6955476000000003,-0.37401128,0.31286225,0.63626909,-2.4645907000000005,0.31286225,1.6834186000000002,-1.7962592,-0.54880397,0.10745587,-0.83938991,0.13295284,-0.028945647999999997,0.60948466,0.92957049,1.6062075,-0.2658357,-1.1739467,0.18821851,-0.54880397,1.5920033000000002,0.92957049,-0.47299503,-0.70112551,-0.83938991,-0.89104312,0.31286225,0.15962907,1
447,1,6,5,3,1,4,6,3,0,2,1,5,2,0,3,-0.14419256,-0.4202143,-1.6978636000000003,-1.4022290000000002,0.98228664,-1.7577004,3.3297453999999997,-0.12931843,0.73073428,1.4258982,-1.65766,1.2544520000000001,0.41173751,-2.3216958,-0.62184764,-1.1042752,2.128189,-1.4022290000000002,0.63777473,0.32448979,-0.12198655,0.11765207,2.2803459999999998,-2.6857769,1.8817732,-0.15954145,3.3297453999999997,1.3379003,-1.0480724000000001,-0.4284612,0.60946229,0.09747443,2.4899272,-1.4022290000000002,0.66967232,5,0,1,1,1,3,4,6,6,0,1,4,3,1,1,1.3379003,-1.4691398,0.59571181,-1.4691398,-1.4153666999999999,-0.4284612,0.66239021,-1.7577004,-0.67181628,-0.048453683,0.15682225,0.4006874,-0.048453683,2.2803459999999998,-2.3216958,-1.4153666999999999,-0.053884105,-1.6978636000000003,1.0439709000000001,-0.5354099,1.3379003,1.8817732,-1.1593733,0.06073146,-1.4022290000000002,1.6142132,-1.4153666999999999,0.94212314,1.8817732,0.22854648,0.63148814,-1.6978636000000003,-0.4202143,-0.048453683,-0.54702811,1
448,3,1,6,4,1,6,2,6,0,4,0,2,4,0,0,-1.9581509,-0.41479361,-0.10014433,-0.35708518,0.050750527000000004,-0.57546128,0.58768083,1.1533661,0.26299191,0.43881799,-0.35547422,0.0010989037,-2.4389084999999997,-0.50706297,-0.052668198,-0.33028621,0.29335343,-0.35708518,-0.27840958,0.40001498,-0.30891208,-0.27624958,0.45188566,2.0769295,0.11056903,0.31587651,0.58768083,0.049263032000000005,0.94841131,0.046441288,0.048984917,0.82467396,0.57224886,-0.35708518,-1.135886,1,3,0,6,5,2,4,2,5,0,3,2,4,3,0,0.049263032000000005,-0.39728792,-0.54316801,-0.39728792,0.0026621601000000003,0.046441288,0.025234789,-0.57546128,-1.1944895,0.18938825,0.3281635,-0.96821375,0.18938825,0.45188566,-0.50706297,0.0026621601000000003,-1.0003547,-0.10014433,-1.8196675,0.10298026,0.049263032000000005,0.11056903,1.2109056,-0.16528709,-0.35708518,0.067615434,0.0026621601000000003,1.0022441999999998,0.11056903,1.2040646000000002,1.1736309,-0.10014433,-0.41479361,0.18938825,-0.18697669,1
449,2,0,5,3,6,6,2,3,5,4,5,1,4,2,3,0.35060995,1.3348191,0.20814842,1.0747332,0.65447831,1.7678782,-1.6957086,0.89827693,0.49240376,-1.7275141999999999,1.0511728999999999,1.3855358,0.58031752,1.5024998,0.12884942,1.9875458,-0.81313179,1.0747332,-1.2489357,0.26367787,0.86560308,0.9173960999999999,-1.3238974,-1.283332,-0.22930363,0.92899864,-1.6957086,-0.06645794599999999,-1.2977497,-0.18344129,0.76191361,-1.2001476,-1.7049648000000002,1.0747332,0.70258456,3,3,1,3,3,3,4,3,3,4,2,4,6,1,3,-0.06645794599999999,1.2022351999999998,2.1571960999999997,1.2022351999999998,-0.10993704,-0.18344129,-0.03568295,1.7678782,-0.086423432,-0.62663651,-1.0685955,0.50427593,-0.62663651,-1.3238974,1.5024998,-0.10993704,-1.335828,0.20814842,-0.30889864,-0.37712524,-0.06645794599999999,-0.22930363,-0.28383024,0.5482104999999999,1.0747332,-1.42005,-0.10993704,-0.67818281,-0.22930363,-0.60739485,2.4294632999999997,0.20814842,1.3348191,-0.62663651,-1.0605273000000002,1
450,2,4,2,0,1,2,2,6,1,4,1,1,2,0,0,0.80140156,2.074415,-0.98297843,0.81872326,2.2349392000000003,1.7860663,-0.39752226,0.60020162,0.60334291,-0.077194767,0.57173566,-0.18955432,0.89070879,0.85538239,-0.26499498,-0.98433251,0.23476917,0.81872326,-0.23235825,0.7151181,-0.15322796,1.7510189999999999,-0.56591399,-0.47584056,1.0919652,-0.7766682,-0.39752226,0.95077681,-1.2337848,-0.67422591,0.83298228,-0.79093662,-1.0863966,0.81872326,0.17127375,3,3,3,6,3,1,3,6,3,5,2,4,2,3,4,0.95077681,0.99544445,0.040576796,0.99544445,-1.3313545,-0.67422591,0.46570612,1.7860663,-0.92845831,-1.1705116000000002,-1.8044129,-0.41064001,-1.1705116000000002,-0.56591399,0.85538239,-1.3313545,0.33857165,-0.98297843,0.45700340000000006,-1.1096246,0.95077681,1.0919652,0.67320977,1.0386976,0.81872326,1.2289149,-1.3313545,0.98740512,1.0919652,-1.1676066999999999,0.67516183,-0.98297843,2.074415,-1.1705116000000002,1.2425716999999998,1
451,2,1,2,3,6,2,3,6,5,4,0,4,1,6,2,-0.08917129300000001,0.10025363,-1.8428172999999999,-1.1305453,-0.51045627,-1.2347618,3.0558567,-0.08419811599999999,2.0146279,-0.045278032,-1.4315729,-0.51248906,0.55226546,-1.9919308999999998,-0.65212774,1.5730106000000001,2.0704771,-1.1305453,0.68354129,0.80758795,0.42484017,0.53166313,2.0222816999999997,0.17564835,2.0430311000000003,-1.4034006,3.0558567,1.4944176000000002,-1.3513641,-0.56733872,0.60995959,0.58439068,2.0956924999999997,-1.1305453,-0.9535289,4,3,5,1,2,0,3,2,6,0,4,3,3,1,3,1.4944176000000002,-1.1514493000000001,0.45854554,-1.1514493000000001,-1.6590863,-0.56733872,0.73867629,-1.2347618,0.9943863000000002,-0.32682785,-0.28471678,0.61719771,-0.32682785,2.0222816999999997,-1.9919308999999998,-1.6590863,0.50497119,-1.8428172999999999,-1.1018458,-0.7730689000000001,1.4944176000000002,2.0430311000000003,0.78265924,0.30680677,-1.1305453,0.13171522,-1.6590863,-1.2273145,2.0430311000000003,0.19985159,-0.78522915,-1.8428172999999999,0.10025363,-0.32682785,0.32863645,1
452,1,4,5,2,1,4,4,6,3,4,2,2,6,2,0,-0.033677111,2.3771838,-1.6745796000000002,0.58096843,0.1885098,1.6434066999999999,0.48331591,-0.38983225,0.20318015,-0.55053369,0.20966880000000002,0.44824573,-0.75478746,0.35944502,-0.49886492,-0.40157538,0.89771388,0.58096843,0.5490833,-0.47625073,-0.6924451,2.1430735,-0.022732316000000002,-0.90552303,1.8589932,-0.12953062,0.48331591,1.5317822,-1.1058913000000001,-0.93589913,-1.1141248,-0.88940939,-0.58908822,0.58096843,-0.38788790000000006,1,3,0,6,2,2,2,2,3,1,1,5,2,3,1,1.5317822,0.77449287,-1.1036957,0.77449287,-2.0125665,-0.93589913,0.75233343,1.6434066999999999,1.1269684,-1.4238656,-2.1280767999999997,0.28440751,-1.4238656,-0.022732316000000002,0.35944502,-2.0125665,2.1619498,-1.6745796000000002,-0.85874886,-1.4912334999999999,1.5317822,1.8589932,-0.033073197,1.2686452,0.58096843,2.011684,-2.0125665,1.0138699,1.8589932,-1.3256507,-0.24472743,-1.6745796000000002,2.3771838,-1.4238656,0.29391922,1
453,1,0,3,4,4,4,2,5,2,5,1,2,0,0,4,-0.21370736,-1.5264169,1.7376033,0.058638364000000005,-0.97030326,-0.56786985,-1.4448146000000002,0.29716812,-0.40628673,-0.82109527,0.40370726,0.38893762,-0.81323014,0.51932206,0.55618883,-0.090899849,-1.3360988,0.058638364000000005,-0.75371591,0.044493350999999993,-0.37329558,-1.5410162,-0.74156521,1.2541765,-1.9279381999999998,0.26226656,-1.4448146000000002,-1.517952,1.2870511999999998,0.79823619,1.6393223999999997,0.85190351,-0.41426477,0.058638364000000005,0.61859385,3,1,0,2,2,2,3,3,4,3,3,2,3,4,3,-1.517952,-0.054762957,0.39911195,-0.054762957,1.8806341,0.79823619,-0.74729524,-0.56786985,-1.4566016000000002,1.0139858,1.4393296999999998,-0.31359990000000004,1.0139858,-0.74156521,0.51932206,1.8806341,-0.52215686,1.7376033,0.89256972,1.2229589,-1.517952,-1.9279381999999998,-1.3018106000000003,-0.9092809000000001,0.058638364000000005,-0.25148897,1.8806341,1.7661162000000001,-1.9279381999999998,-0.69705333,0.46468914,1.7376033,-1.5264169,1.0139858,-2.1945896,0
454,1,4,0,2,5,2,3,3,1,1,5,1,2,6,3,-1.4353681,1.0006014,0.30179761,0.90064154,0.63917705,1.4324914,-1.5208030000000001,0.32374899999999995,0.21719321,0.092748458,0.90645252,-0.19515567,-1.737482,1.2913842,0.14849578,-0.52303197,-0.77672288,0.90064154,0.070817373,-0.41991943,-0.24833824,0.65139819,-1.1588295,-0.11063208,-0.33348414,0.74071214,-1.5208030000000001,-0.16742302,-0.57991939,-0.09409228900000001,-1.2392994,-0.2304818,-1.4524863000000001,0.90064154,-0.94940072,1,3,3,1,3,0,1,1,0,4,2,3,4,1,1,-0.16742302,0.99860977,2.5193494,0.99860977,0.047071124000000006,-0.09409228900000001,-0.08489626800000001,1.4324914,-1.2295453,-0.44779351,-0.78499943,-0.3712239,-0.44779351,-1.1588295,1.2913842,0.047071124000000006,0.52919463,0.30179761,0.28633296,-0.22428548,-0.16742302,-0.33348414,-0.82161669,0.39011248,0.90064154,-0.14172889,0.047071124000000006,-0.91995977,-0.33348414,0.36302347,-0.15658740000000002,0.30179761,1.0006014,-0.44779351,-0.094548961,1
455,1,0,2,1,5,2,3,1,2,2,5,2,2,2,3,-0.12909955,-0.53377327,1.4130809,0.54547083,-0.75480213,0.39411753,-1.8848523000000001,0.63573249,-0.47081999999999996,-0.85375716,0.79583741,0.2682819,1.2648549,1.0938188,0.4813221,-0.062218627,-1.39104,0.54547083,0.43030766,-1.0414139,1.5320927,-0.73944028,-1.1788755,-1.9317548999999998,-1.567101,1.1171278999999998,-1.8848523000000001,-1.1806613000000001,-0.74270376,0.51905043,-0.15760808,-0.52981031,-1.1086424,0.54547083,0.57966236,3,3,0,1,3,2,6,0,4,4,3,2,3,1,5,-1.1806613000000001,0.51902574,0.09146768699999999,0.51902574,1.3731136999999998,0.51905043,-0.58262786,0.39411753,0.14223771,0.47583128,0.59193251,-0.60322809,0.47583128,-1.1788755,1.0938188,1.3731136999999998,-0.07025669400000001,1.4130809,0.81076968,0.75043121,-1.1806613000000001,-1.567101,-0.23970397,-0.43309267,0.54547083,-0.40360959,1.3731136999999998,-0.21661997,-1.567101,0.32947628,0.94381271,1.4130809,-0.53377327,0.47583128,-0.84437947,0
