# id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,y
57352,1,6,2,3,5,5,6,6,3,4,5,1
57353,2,4,5,2,5,4,6,2,3,2,0,1
57354,2,1,0,2,4,2,4,6,5,2,0,1
57355,0,0,0,0,6,6,6,2,3,1,5,1
57357,1,0,5,0,4,5,6,3,0,6,1,1
57358,2,6,2,3,4,5,6,2,5,6,5,1
57360,3,4,6,0,4,6,2,3,3,2,5,1
57364,1,6,6,3,4,2,2,3,0,6,1,1
57366,2,0,5,2,4,5,2,6,5,2,5,1
57367,2,1,6,2,5,2,6,1,0,2,2,1
57368,0,4,2,4,4,2,4,3,0,1,5,1
57369,2,1,6,3,4,2,2,3,1,2,1,1
57371,2,1,5,0,5,5,4,1,3,2,1,1
57373,3,4,0,0,4,5,4,3,0,2,0,1
57374,2,0,6,0,5,4,3,3,3,1,2,1
57375,1,6,0,0,4,4,4,2,0,2,1,1
57376,2,6,2,0,1,2,6,2,3,1,2,1
57378,3,0,6,3,5,4,6,3,5,2,0,1
57380,3,6,6,2,6,2,2,2,5,6,0,1
57381,0,6,5,4,5,2,4,6,1,1,5,1
57382,1,1,0,4,5,5,3,2,0,2,1,1
57383,1,0,5,4,4,5,2,2,3,2,2,1
57384,1,0,0,0,6,2,4,3,1,4,5,1
57385,3,4,5,0,4,2,6,1,5,6,0,1
57388,3,1,0,2,1,5,3,3,5,1,5,1
57390,1,6,6,4,5,2,6,2,5,1,0,1
57391,1,0,2,3,5,4,4,6,0,6,2,1
57397,3,4,2,3,5,2,3,6,1,2,2,1
57398,3,0,2,2,4,4,4,1,5,4,2,1
57401,0,0,5,3,5,2,6,6,5,2,5,1
57405,2,0,2,3,4,5,4,3,0,6,0,1
57407,2,6,6,4,5,2,3,1,0,1,5,1
57414,2,4,2,0,6,6,3,2,5,2,1,1
57415,3,6,0,0,4,6,6,3,0,4,5,1
57417,3,0,6,0,1,2,4,6,5,1,2,1
57421,1,1,0,2,5,4,2,1,0,2,0,1
57422,2,4,5,0,1,4,4,6,5,2,0,1
57426,0,4,5,4,5,6,2,3,5,6,2,1
57427,0,6,6,2,4,2,3,6,1,4,2,1
57430,3,1,0,2,6,5,6,6,0,2,5,1
57433,3,4,0,4,5,2,6,6,5,4,5,1
57434,3,1,2,3,6,6,6,3,3,1,2,1
57435,2,6,0,0,1,4,6,3,5,6,0,1
57436,3,0,0,3,5,6,4,6,3,1,5,1
57437,3,1,2,3,4,5,2,1,3,4,0,1
57438,2,6,0,2,5,6,4,2,5,2,5,1
57440,1,6,5,3,6,6,2,3,1,2,0,1
57443,0,1,0,3,6,4,2,3,1,6,0,1
57445,3,0,0,0,6,4,2,1,5,6,1,1
57446,0,1,6,0,5,6,6,6,3,2,2,1
57447,3,1,0,2,1,4,2,2,3,2,1,1
57449,0,6,5,2,1,2,2,1,3,6,2,1
57450,2,6,5,4,1,4,6,3,5,2,0,1
57452,1,1,6,2,5,4,6,3,5,1,2,1
57453,3,0,2,0,6,2,4,2,1,2,1,1
57455,0,6,5,2,4,2,4,3,3,1,2,1
57458,2,0,0,3,6,2,6,6,5,6,1,1
57460,1,4,6,4,5,6,2,1,1,1,5,1
57463,0,6,2,3,6,4,6,3,5,6,2,1
57466,1,0,2,4,5,4,4,1,1,2,5,1
57467,3,1,6,2,1,4,4,2,3,6,0,1
57468,1,1,2,2,4,2,6,1,0,4,1,1
57470,1,0,6,3,6,2,4,1,5,4,1,1
57471,3,4,2,0,5,5,6,1,5,1,2,1
57476,3,0,5,2,6,2,3,6,5,4,5,1
57478,2,1,5,4,4,4,6,2,5,1,2,1
57481,2,0,0,2,6,2,2,6,1,4,0,1
57485,3,0,6,4,4,5,3,2,3,6,1,1
57486,3,4,6,2,5,5,2,1,1,1,5,1
57487,3,4,2,3,6,6,2,1,1,4,2,1
57489,0,6,0,3,5,2,4,1,0,2,2,1
57494,0,0,0,2,5,2,4,1,1,2,5,1
57497,1,1,6,0,5,2,2,2,0,4,2,1
57499,0,0,6,0,1,4,3,1,3,6,2,1
57502,1,1,6,3,5,4,6,2,1,1,5,1
57505,3,4,5,4,4,2,2,6,3,6,5,1
57510,2,0,2,2,1,4,3,1,5,6,2,1
57511,1,6,0,3,6,6,2,3,1,6,5,1
57513,0,4,5,2,1,4,4,3,0,1,1,1
57514,2,1,0,4,1,4,6,1,5,4,5,1
57520,3,6,0,0,6,4,3,6,5,1,0,1
57523,0,6,2,3,4,5,6,6,0,1,2,1
57525,1,4,2,4,4,5,3,6,5,2,5,1
57526,1,0,6,2,1,6,6,1,3,6,0,1
57528,0,1,0,4,5,4,3,3,3,4,1,1
57531,3,0,2,0,5,2,2,3,3,4,0,1
57533,1,4,2,2,1,2,2,6,1,2,2,1
57534,3,1,2,3,6,2,4,3,0,6,0,1
57536,3,4,6,3,4,6,2,1,0,1,2,1
57537,2,6,5,4,6,5,4,1,1,2,2,1
57538,2,6,0,2,4,2,3,3,0,4,5,1
57540,0,1,0,2,1,4,2,6,3,4,2,1
57542,1,4,0,2,6,5,6,2,0,4,5,1
57543,0,0,0,0,1,2,2,6,0,2,2,1
57544,2,0,2,4,1,4,3,6,1,4,0,1
57547,0,1,6,2,6,5,2,6,1,2,0,1
57550,0,6,6,2,6,2,4,3,0,6,2,1
57553,2,0,0,3,1,6,2,3,3,4,5,1
57554,2,1,5,2,6,5,4,1,3,6,0,1
57555,2,0,2,4,5,4,2,3,0,4,5,1
57556,0,1,2,2,6,4,3,6,0,2,1,1
57559,2,0,0,2,1,4,4,2,1,6,1,1
57560,1,4,2,2,1,5,3,3,3,6,2,1
57562,3,4,6,3,4,6,2,1,0,6,5,1
57565,2,4,0,0,5,6,3,2,3,4,1,1
57566,1,4,2,0,6,2,4,6,3,6,1,1
57567,3,1,2,4,6,5,6,1,0,6,1,1
57569,2,4,5,2,1,2,6,2,0,1,2,1
57570,1,4,0,2,6,6,4,1,5,6,0,1
57572,2,4,5,0,1,2,2,6,5,4,0,1
57574,3,1,5,4,1,5,3,6,1,2,5,1
57575,0,6,5,4,1,4,3,1,5,2,1,1
57576,2,1,0,2,4,4,3,6,5,4,0,1
57577,3,1,0,0,6,5,2,1,1,1,2,1
57579,3,4,0,4,4,6,2,2,5,1,5,1
57585,1,0,6,3,6,6,3,1,5,2,0,1
57586,3,0,0,3,5,6,4,6,0,4,1,1
57587,1,0,0,4,4,6,2,3,1,4,5,1
57588,0,1,6,3,6,4,2,6,0,1,1,1
57591,1,4,5,4,4,2,2,2,0,1,1,1
57596,1,0,5,0,1,6,2,2,3,4,1,1
57597,0,0,0,4,4,6,2,2,1,2,5,1
57599,1,6,2,2,1,4,4,2,5,6,1,1
57600,2,4,0,4,6,4,3,6,5,2,0,1
57602,1,4,0,2,6,4,6,2,1,4,1,1
57604,1,0,5,2,4,4,6,2,3,2,2,1
57606,0,6,5,0,1,4,3,6,3,1,5,1
57613,2,0,6,0,6,4,6,6,1,1,5,1
57614,0,6,6,0,4,2,3,3,3,4,5,1
57615,0,0,0,3,1,4,4,3,1,2,2,1
57616,2,4,5,4,5,6,6,3,1,1,0,1
57619,1,4,5,4,6,4,4,6,3,2,5,1
57624,0,4,2,3,4,2,2,6,5,6,5,1
57626,2,4,2,0,4,5,2,2,0,6,2,1
57631,3,4,5,0,5,5,4,2,0,6,5,1
57633,1,6,2,3,4,4,2,6,0,2,0,1
57636,3,1,5,3,4,4,6,6,1,2,1,1
57638,1,0,2,0,4,2,3,1,0,6,5,1
57641,2,6,0,3,1,5,6,1,1,1,0,1
57642,3,6,6,3,5,6,6,1,0,6,1,1
57643,2,4,6,2,4,5,4,2,1,1,1,1
57645,3,0,6,4,6,4,3,1,5,6,0,1
57652,3,4,2,3,1,4,6,3,1,1,1,1
57653,1,6,5,4,4,6,2,6,3,4,2,1
57655,2,1,2,4,5,4,6,6,5,2,2,1
57657,0,1,0,2,5,5,3,3,3,6,5,1
57660,0,1,5,4,5,2,3,2,5,4,0,1
57661,0,0,5,2,6,6,6,1,5,4,5,1
57663,0,0,5,0,1,2,2,1,3,1,5,1
57664,3,1,0,4,4,6,4,2,0,4,0,1
57669,1,0,6,3,6,5,2,3,5,1,1,1
57671,3,4,2,3,1,6,4,2,3,1,0,1
57672,0,1,2,3,4,5,2,3,3,6,1,1
57674,2,6,0,3,4,4,2,2,5,1,0,1
57676,0,1,0,0,6,4,3,1,1,2,0,1
57677,1,0,2,2,5,2,2,3,5,6,1,1
57678,2,1,2,3,1,6,3,1,3,6,2,1
57679,1,1,6,0,4,5,3,6,0,2,1,1
57681,0,0,5,2,6,6,2,1,0,6,2,1
57682,0,0,0,2,5,5,4,3,3,4,0,1
57685,2,0,0,4,4,2,3,3,0,1,1,1
57686,1,4,0,0,1,2,3,3,1,6,5,1
57687,2,0,6,4,4,6,2,6,5,4,2,1
57690,2,1,5,0,6,2,3,1,5,1,2,1
57691,0,1,6,4,6,2,4,3,5,2,1,1
57692,3,4,2,4,1,2,2,1,1,1,2,1
57693,1,1,6,2,6,4,3,1,3,6,1,1
57695,3,4,2,2,6,2,2,2,0,1,1,1
57696,1,6,0,2,1,4,2,6,1,1,5,1
57700,1,1,6,0,1,4,6,6,0,4,5,1
57702,3,6,2,0,4,4,3,1,1,4,2,1
57704,3,1,0,0,1,6,2,3,5,4,2,1
57705,2,1,0,0,1,6,2,3,0,6,2,1
57706,1,6,5,4,4,6,6,1,0,2,1,1
57708,0,6,2,2,6,6,3,3,3,4,1,1
57709,2,6,6,3,6,4,4,1,1,6,2,1
57712,0,1,5,3,4,5,4,6,0,2,0,1
57714,3,6,2,0,6,5,4,6,5,2,1,1
57717,1,0,0,0,5,2,2,6,0,1,0,1
57718,3,6,2,0,4,5,3,6,3,1,0,1
57720,0,0,5,3,1,4,2,2,1,6,0,1
57721,1,6,6,3,4,6,6,6,5,6,0,1
57722,3,1,2,2,4,6,4,6,5,4,2,1
57723,2,4,0,2,4,2,3,6,1,2,2,1
57724,2,1,2,2,5,4,3,1,3,4,0,1
57725,3,4,5,3,6,6,6,6,3,2,1,1
57726,0,0,5,3,1,5,6,2,0,6,5,1
57728,0,4,6,3,5,4,2,3,0,2,2,1
57729,0,4,0,0,1,2,2,1,0,2,2,1
57730,3,1,2,2,5,4,4,1,0,1,0,1
57731,1,6,6,3,1,4,2,1,0,4,0,1
57732,2,0,2,2,1,2,6,6,1,2,0,1
57734,2,1,2,2,4,5,3,1,1,1,1,1
57735,2,6,6,4,1,4,3,2,3,4,0,1
57736,0,0,0,2,1,5,2,1,5,2,0,1
57740,2,6,5,0,4,5,3,3,1,4,5,1
57741,2,0,5,0,5,4,6,2,1,4,1,1
57742,2,4,5,4,5,2,2,3,5,2,0,1
57744,1,4,2,4,6,2,6,2,0,4,1,1
57745,2,4,0,2,5,5,2,6,1,4,0,1
57746,1,0,5,4,1,2,2,2,0,6,2,1
57747,3,4,5,4,4,2,2,1,1,6,1,1
57749,2,4,0,4,5,2,4,6,0,1,1,1
57751,3,6,5,0,6,5,2,3,3,6,2,1
57752,3,4,0,2,4,4,3,3,0,6,5,1
57754,3,1,0,0,5,5,6,6,0,4,2,1
57756,0,4,0,4,1,2,4,3,0,2,2,1
57757,2,6,5,0,6,6,3,1,5,4,5,1
57759,0,6,2,3,4,4,4,3,5,6,0,1
57764,3,6,0,2,5,2,2,3,1,4,0,1
57765,2,0,2,4,6,4,4,3,1,1,2,1
57766,1,0,2,3,4,5,6,6,1,1,5,1
57773,0,1,5,0,1,4,4,6,0,6,1,1
57774,0,4,0,2,4,4,4,1,1,1,5,1
57775,3,6,2,0,5,5,3,6,3,2,2,1
57777,2,6,6,4,1,4,2,3,5,2,0,1
57778,3,4,0,3,5,6,3,6,5,6,0,1
57779,2,6,6,0,5,2,4,1,5,4,5,1
57780,0,0,0,2,5,5,6,6,1,6,1,1
57781,1,1,0,2,5,5,2,2,1,6,5,1
57782,3,4,5,4,1,6,6,2,1,2,0,1
57783,1,0,0,2,5,5,6,3,0,2,0,1
57784,1,4,2,0,4,6,2,6,3,1,1,1
57785,0,1,2,4,4,5,6,6,3,6,2,1
57788,3,4,0,4,1,6,2,6,0,4,5,1
57793,3,0,6,2,4,5,3,3,0,4,1,1
57795,3,6,6,3,4,2,4,2,0,4,0,1
57796,1,1,5,4,5,6,6,1,1,2,1,1
57797,0,4,0,3,6,6,6,3,1,4,0,1
57800,2,6,0,0,1,6,3,6,0,1,0,1
57803,2,0,2,4,6,2,2,2,0,6,0,1
57806,2,4,5,2,5,6,3,6,1,6,1,1
57809,1,1,6,0,5,2,4,1,3,1,2,1
57814,3,6,5,2,6,6,3,2,5,4,0,1
57818,0,4,0,3,6,2,3,1,0,6,5,1
57820,1,4,0,2,5,4,3,6,1,2,2,1
57823,0,4,6,2,5,4,4,6,5,6,0,1
57824,2,4,5,0,4,2,4,3,1,6,5,1
57827,2,0,2,0,6,2,3,3,3,1,2,1
57829,0,6,6,4,5,4,3,1,1,6,5,1
57836,1,6,5,3,5,4,3,3,3,2,2,1
57839,3,0,5,2,4,5,3,1,1,4,0,1
57840,3,1,0,0,5,4,6,3,1,1,0,1
57842,0,1,0,0,5,6,4,6,3,4,2,1
57846,0,4,0,3,4,2,2,6,3,6,2,1
57847,1,0,0,2,5,5,2,1,1,6,2,1
57848,3,6,5,3,4,6,3,3,3,4,5,1
57850,3,6,0,4,5,5,4,1,3,1,2,1
57851,0,1,2,2,6,5,3,6,1,6,2,1
57853,3,6,6,4,6,5,2,1,5,2,2,1
57854,2,0,5,4,6,6,6,2,1,6,5,1
57855,0,0,5,4,6,6,4,6,5,4,2,1
57856,1,0,0,3,6,4,4,1,0,1,0,1
57858,1,0,5,0,6,4,2,6,1,1,1,1
57860,1,1,5,4,6,4,6,2,5,4,0,1
57861,3,1,2,3,1,4,6,2,5,2,2,1
57865,2,4,6,2,5,5,3,6,0,2,2,1
57866,2,1,5,2,6,2,4,2,3,2,1,1
57868,3,4,6,3,5,4,4,3,3,2,5,1
57869,1,4,2,3,6,6,6,3,0,1,0,1
57872,2,0,6,4,4,6,6,1,5,6,2,1
57873,3,6,5,2,4,5,2,3,1,4,2,1
57874,1,0,2,0,5,5,2,1,3,2,1,1
57880,1,6,0,3,4,6,6,1,5,1,5,1
57885,0,0,0,3,5,4,2,3,1,2,2,1
57887,3,0,6,0,4,4,6,1,3,4,0,1
57891,3,0,6,2,1,4,4,6,1,6,1,1
57895,1,4,6,2,5,4,6,3,3,2,5,1
57896,2,0,5,3,5,5,4,1,5,4,2,1
57898,3,0,2,2,4,5,4,1,1,6,5,1
57902,0,4,5,3,5,5,6,6,3,2,2,1
57903,1,6,0,3,5,4,2,1,0,4,1,1
57904,3,4,6,3,6,5,6,2,5,4,1,1
57910,3,4,6,4,6,6,2,6,1,6,1,1
57912,0,1,6,2,4,4,4,6,5,4,0,1
57914,2,4,2,2,1,5,2,3,0,6,1,1
57916,1,1,6,3,1,4,4,3,5,6,2,1
57919,2,6,0,4,5,5,6,6,1,6,5,1
57924,3,6,0,2,4,4,3,3,1,1,2,1
57925,1,0,2,3,6,4,3,6,0,1,0,1
57929,3,1,6,0,6,6,3,6,3,4,2,1
57930,3,4,2,4,6,4,4,2,5,6,0,1
57933,0,4,0,4,5,2,3,6,3,6,1,1
57934,0,1,5,4,5,5,4,6,0,2,2,1
57935,1,1,5,2,4,2,4,1,5,2,1,1
57936,2,1,2,3,6,2,4,2,0,2,2,1
57938,1,4,6,0,6,2,3,6,5,1,2,1
57942,0,0,5,2,6,2,3,6,1,2,0,1
57948,3,0,0,0,1,2,6,1,0,1,0,1
57949,0,4,2,0,5,6,2,3,1,4,5,1
57951,1,1,2,2,4,2,6,1,1,2,5,1
57952,0,6,0,3,1,2,3,6,0,2,0,1
57953,3,6,5,4,4,2,3,3,3,1,2,1
57955,2,1,2,2,5,2,6,3,5,6,0,1
57956,1,0,2,0,4,6,2,3,0,4,1,1
57958,3,1,0,4,1,6,6,1,0,4,0,1
57961,0,6,0,3,6,4,3,2,3,4,0,1
57963,1,1,2,0,5,2,3,2,1,4,0,1
57964,1,1,5,4,4,4,3,1,0,6,0,1
57965,3,1,6,4,6,4,6,1,0,2,0,1
57968,0,4,2,0,5,2,2,6,3,2,5,1
57969,2,4,2,3,4,4,4,3,5,1,0,1
57970,3,0,0,0,6,6,3,6,5,4,2,1
57973,0,1,2,0,1,6,3,3,5,2,5,1
57974,2,4,2,3,6,6,4,6,1,4,2,1
57976,1,1,2,4,1,2,4,1,0,4,2,1
57981,1,6,0,3,4,6,4,3,3,2,1,1
57982,2,0,6,3,1,2,2,6,1,1,2,1
57983,1,6,2,3,4,2,4,3,3,2,1,1
57985,0,1,2,3,4,4,4,1,5,2,0,1
57986,1,1,2,3,4,4,4,2,0,2,0,1
57990,3,1,2,3,1,2,2,6,3,2,1,1
57991,0,1,6,3,4,6,4,3,3,4,5,1
57994,1,1,0,3,6,2,4,3,3,4,0,1
57995,0,0,5,3,1,6,2,6,1,1,1,1
57996,1,6,5,4,5,4,2,2,5,2,2,1
57997,2,0,5,0,5,6,4,2,5,1,2,1
57998,3,6,2,2,1,5,4,1,3,2,2,1
57999,1,4,5,3,4,2,2,6,3,2,0,1
58002,3,0,6,2,4,6,4,3,5,2,5,1
58005,1,1,5,0,5,6,2,1,0,6,0,1
58006,3,6,6,0,4,2,6,2,5,2,5,1
58015,0,1,0,4,6,5,2,2,1,6,2,1
58016,2,1,5,2,6,4,2,1,1,1,5,1
58017,1,4,2,0,6,6,3,3,1,6,2,1
58019,0,4,5,4,4,2,3,1,5,1,5,1
58021,1,1,6,0,5,4,4,6,1,4,5,1
58024,1,1,6,4,6,5,4,3,0,4,2,1
58026,3,0,2,2,5,5,4,2,0,4,2,1
58027,3,0,6,4,4,2,6,2,1,4,0,1
58029,3,0,2,3,4,5,4,2,5,4,2,1
58031,3,4,5,2,1,5,2,1,0,1,0,1
58032,0,0,0,4,5,5,6,3,1,2,1,1
58034,3,6,6,4,6,5,4,3,5,1,0,1
58035,1,1,2,0,4,5,6,6,1,2,0,1
58036,1,0,2,3,5,2,3,2,1,2,0,1
58037,3,6,0,3,5,2,4,6,0,2,1,1
58039,2,1,2,4,4,6,6,1,3,6,2,1
58042,2,6,2,3,6,2,3,2,0,2,1,1
58045,3,4,0,4,5,2,2,2,1,6,2,1
58048,1,4,0,3,4,6,3,6,1,2,5,1
58049,1,4,6,0,5,4,3,3,5,2,1,1
58051,3,4,0,3,5,2,4,6,0,4,1,1
58052,1,4,2,4,4,6,2,3,1,1,2,1
58054,3,6,2,4,6,2,4,1,3,1,2,1
58055,2,1,0,3,4,6,4,6,3,6,2,1
58056,2,0,6,4,6,4,4,3,5,6,0,1
58058,3,6,0,2,5,6,4,2,3,6,1,1
58059,1,1,2,2,6,6,4,6,1,4,1,1
58060,1,1,0,4,1,2,4,2,1,1,5,1
58061,1,6,0,2,6,5,4,3,3,4,2,1
58062,1,0,2,3,1,6,2,1,3,4,1,1
58063,0,0,0,3,1,2,2,6,1,2,2,1
58064,2,0,6,0,4,6,4,6,3,4,2,1
58066,2,1,6,4,4,4,4,1,5,4,2,1
58067,2,6,6,3,6,4,3,1,5,2,1,1
58070,3,0,6,2,5,2,2,2,0,4,1,1
58072,3,1,0,3,1,6,3,3,5,6,0,1
58077,2,1,0,4,1,2,6,1,5,1,2,1
58079,0,4,6,0,6,4,4,6,5,6,2,1
58083,1,1,2,3,6,6,2,1,3,4,5,1
58085,1,1,5,0,5,6,4,3,0,4,0,1
58086,2,1,0,3,6,5,2,6,3,2,0,1
58087,2,0,5,3,4,5,6,1,0,4,0,1
58089,2,6,0,3,4,4,3,2,3,4,1,1
58091,0,4,5,3,1,4,6,3,3,2,2,1
58092,1,1,2,2,4,4,6,1,0,4,5,1
58097,3,1,6,0,6,4,3,2,0,4,5,1
58098,3,6,0,4,5,5,3,6,5,4,2,1
58099,1,4,5,3,1,4,6,3,0,6,1,1
58101,0,6,0,0,6,2,3,2,1,4,2,1
58102,2,0,6,3,5,6,6,1,5,2,0,1
58103,0,1,6,3,4,6,3,1,1,6,2,1
58104,3,0,6,0,1,6,6,6,0,2,0,1
58108,3,1,5,4,1,6,6,3,1,4,1,1
58109,1,6,5,2,4,4,4,6,1,2,5,1
58112,2,4,5,4,6,2,2,2,0,6,2,1
58113,2,6,6,3,4,5,4,1,1,2,5,1
58115,0,0,6,0,6,2,3,6,1,6,5,1
58116,3,0,2,3,4,2,2,6,1,6,2,1
58117,2,6,6,2,5,6,6,3,3,1,0,1
58122,3,6,0,3,1,6,3,6,5,2,0,1
58123,1,0,6,3,5,6,6,2,3,6,0,1
58128,3,0,5,2,1,4,6,2,5,1,0,1
58134,2,0,0,3,5,5,6,2,5,4,0,1
58136,1,0,6,3,6,5,6,6,3,1,5,1
58137,2,6,0,2,5,5,6,2,0,2,2,1
58138,3,1,5,0,5,6,2,2,0,1,1,1
58139,0,1,5,0,4,4,3,6,3,4,1,1
58140,2,0,5,2,1,6,3,1,3,6,0,1
58141,3,0,0,3,1,6,3,2,0,4,1,1
58142,0,0,5,3,5,2,2,3,5,4,1,1
58145,0,1,6,3,5,5,3,2,1,1,5,1
58146,2,4,0,0,5,6,2,3,1,1,5,1
58147,0,1,6,0,1,6,2,2,5,6,0,1
58150,1,0,5,0,4,2,2,1,5,6,5,1
58151,2,1,5,3,6,6,4,2,3,2,0,1
58152,3,4,0,3,5,5,4,6,5,1,0,1
58153,2,1,5,0,1,4,6,1,1,6,1,1
58154,0,6,0,2,6,6,3,2,0,2,0,1
58166,3,6,5,3,4,6,4,2,3,6,2,1
58168,1,0,0,0,5,4,4,6,3,1,2,1
58171,0,6,0,4,4,6,2,2,3,6,1,1
58174,3,0,2,4,1,5,6,6,0,6,2,1
58176,2,0,6,2,6,2,2,2,3,1,2,1
58177,1,1,0,0,1,6,4,3,0,1,0,1
58179,2,6,0,4,5,5,2,2,5,1,5,1
58180,1,1,0,0,1,5,6,1,0,4,2,1
58181,1,6,2,0,1,6,6,6,1,6,5,1
58182,2,0,6,0,1,6,6,1,1,6,1,1
58183,1,1,6,4,1,6,4,3,0,1,2,1
58184,3,1,6,3,4,6,6,2,3,6,2,1
58185,0,0,5,3,5,4,6,6,5,4,2,1
58188,3,4,0,2,6,5,4,2,5,6,5,1
58190,1,0,6,4,5,5,3,2,0,4,1,1
58191,0,1,0,2,4,6,6,1,0,2,2,1
58192,2,4,6,4,1,2,3,6,3,1,5,1
58194,2,1,0,0,6,5,6,2,5,4,0,1
58196,3,0,2,3,6,6,2,3,3,4,0,1
58197,1,6,6,0,4,5,4,2,5,6,2,1
58198,2,0,2,3,6,2,2,3,5,2,5,1
58202,0,0,5,4,4,6,2,2,3,1,0,1
58206,2,0,2,2,1,4,4,6,0,2,2,1
58207,2,6,2,2,1,5,6,3,0,1,5,1
58208,2,4,2,2,6,5,2,6,5,1,2,1
58210,2,0,2,0,4,6,3,6,3,4,2,1
58211,2,4,6,4,6,2,6,1,3,2,1,1
58213,3,0,5,3,6,5,2,2,5,6,2,1
58217,0,6,5,3,6,6,2,2,3,6,2,1
58219,1,6,5,2,4,4,6,1,0,2,2,1
58221,2,6,6,2,6,4,2,1,1,6,2,1
58222,2,1,0,0,4,2,3,2,5,2,0,1
58224,0,1,6,0,1,2,6,1,1,2,5,1
58225,2,1,0,4,1,6,6,3,5,1,5,1
58226,1,4,0,2,5,4,4,3,1,1,2,1
58229,2,1,5,0,6,2,3,2,0,4,2,1
58230,3,6,5,3,5,2,4,1,5,4,1,1
58233,1,4,0,3,1,5,6,2,1,2,0,1
58235,0,1,6,4,6,2,3,1,3,1,5,1
58238,0,1,5,0,4,5,4,6,3,6,5,1
58240,1,1,0,4,1,4,3,6,0,4,0,1
58241,3,1,0,0,6,4,4,1,5,4,2,1
58243,3,0,0,3,4,2,6,1,3,6,5,1
58244,2,4,2,3,1,6,4,1,5,6,5,1
58245,0,1,5,4,5,6,4,1,1,6,0,1
58246,0,4,5,0,5,6,3,3,1,4,5,1
58248,1,6,5,2,5,6,4,1,1,2,1,1
58251,2,4,6,2,1,6,6,1,3,2,1,1
58252,1,6,2,0,4,2,2,2,1,4,1,1
58253,2,6,6,0,4,6,4,2,3,1,1,1
58255,3,4,2,2,5,4,3,2,1,4,5,1
58258,3,1,0,0,5,5,2,2,5,6,0,1
58266,3,0,0,0,1,5,3,1,3,2,0,1
58273,0,6,5,4,5,6,6,2,3,1,0,1
58274,0,1,0,4,4,5,3,3,0,1,5,1
58277,0,6,6,0,4,2,6,3,5,4,1,1
58279,0,1,6,0,1,6,4,2,3,4,0,1
58281,2,4,6,2,1,4,6,1,1,1,0,1
58282,1,6,5,2,6,5,6,1,5,6,0,1
58283,3,0,2,2,5,5,4,2,1,4,2,1
58288,1,0,6,2,1,4,3,3,1,2,0,1
58290,0,0,6,0,4,6,6,6,0,6,2,1
58292,0,1,6,2,1,2,3,2,5,1,5,1
58294,0,1,5,4,5,6,2,3,1,6,5,1
58297,3,6,6,0,6,6,2,1,0,4,5,1
58298,1,0,2,2,6,2,6,1,5,4,2,1
58299,3,6,0,2,4,2,4,1,0,2,1,1
58302,1,0,5,2,5,4,4,1,5,4,2,1
58304,0,4,0,0,5,2,3,2,5,4,5,1
58311,1,6,2,0,5,2,2,3,5,2,5,1
58312,1,0,5,0,5,6,2,2,3,6,0,1
58313,3,1,5,0,6,2,6,6,5,4,1,1
58314,0,4,2,2,5,4,2,2,1,2,0,1
58316,1,0,2,3,1,2,2,2,1,2,0,1
58317,2,1,6,2,5,5,2,3,0,6,5,1
58319,0,4,5,3,6,2,3,6,5,2,0,1
58323,3,0,2,2,4,5,4,2,1,4,0,1
58324,1,6,6,3,1,4,6,2,1,2,0,1
58325,1,0,6,3,4,6,4,6,1,4,2,1
58328,1,6,5,0,4,6,6,2,3,2,0,1
58331,2,4,0,4,5,6,6,1,3,4,1,1
58332,1,4,0,4,4,6,4,3,0,6,2,1
58333,2,6,0,4,5,6,2,6,5,6,0,1
58337,2,0,2,3,6,5,2,2,3,1,0,1
58340,1,6,6,3,5,6,6,2,1,6,5,1
58341,0,1,2,0,5,5,3,3,3,6,1,1
58342,3,6,5,4,4,2,4,6,1,6,1,1
58344,2,0,6,0,1,5,6,6,1,1,0,1
58345,0,6,5,3,1,4,2,3,5,6,1,1
58346,1,1,0,3,6,2,6,3,3,2,2,1
58348,3,0,2,0,6,4,4,2,0,2,5,1
58350,1,1,0,4,5,4,4,6,0,6,2,1
58351,0,4,2,3,5,5,6,2,5,4,0,1
58356,2,6,5,4,5,2,4,1,3,6,1,1
58357,2,0,0,2,4,5,3,6,3,1,5,1
58358,3,0,6,2,1,6,3,2,1,2,2,1
58360,0,0,0,2,5,4,2,2,5,4,5,1
58362,2,4,6,0,6,5,4,6,0,1,1,1
58363,1,6,2,2,5,2,3,6,1,4,5,1
58364,2,4,2,4,1,2,6,2,5,2,0,1
58365,2,1,0,2,5,4,2,3,0,2,1,1
58367,1,6,6,4,6,2,4,2,3,4,2,1
58369,1,0,2,0,6,5,3,6,3,6,2,1
58370,2,0,5,3,1,5,6,6,0,2,1,1
58371,2,6,5,0,5,2,3,1,0,1,5,1
58372,3,4,0,3,5,6,2,1,5,1,5,1
58374,0,4,2,2,6,4,4,2,0,1,0,1
58375,3,1,2,0,4,6,4,1,1,2,0,1
58377,0,4,2,0,4,4,2,3,0,1,1,1
58378,2,0,0,3,4,2,4,3,5,4,0,1
58380,1,0,0,3,4,6,2,2,1,6,0,1
58381,0,4,2,4,4,2,3,2,0,2,2,1
58382,2,0,0,4,5,4,4,2,0,4,1,1
58384,3,1,6,4,4,2,4,6,0,2,1,1
58386,0,0,6,3,4,2,6,6,0,2,0,1
58387,1,1,0,4,6,6,4,1,5,6,0,1
