# id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,y
38495,1,4,6,2,4,2,4,6,3,4,1,1
38496,2,0,6,4,6,5,4,1,3,2,2,1
38497,6,0,4,6,4,2,3,5,6,2,1,0
38498,0,6,4,6,2,3,3,1,2,1,1,0
38499,3,4,6,2,4,2,2,2,3,4,5,1
38500,0,5,4,5,5,3,3,1,2,5,5,0
38501,0,6,4,5,6,4,3,3,4,0,2,0
38502,2,6,5,3,4,6,2,2,5,4,5,1
38503,4,5,2,5,5,3,2,3,2,2,4,0
38504,0,4,5,0,1,5,6,6,0,2,1,1
38505,4,0,4,1,6,4,6,1,4,1,5,0
38506,0,5,3,5,2,6,3,0,2,0,5,0
38507,6,0,0,6,4,3,3,0,2,5,2,0
38508,0,6,2,2,1,2,2,2,3,1,0,1
38509,4,0,4,6,4,3,3,1,1,1,5,0
38510,2,4,6,0,6,4,2,2,5,6,5,1
38511,6,5,4,4,6,4,3,0,2,1,1,0
38512,0,6,5,2,6,6,2,1,0,4,1,1
38513,1,4,6,2,6,2,6,6,3,4,5,1
38514,1,0,2,1,5,3,2,1,4,1,4,0
38515,1,6,4,6,5,6,1,3,4,5,4,0
38516,3,6,2,2,1,2,3,3,1,1,0,1
38517,0,6,0,1,6,3,3,5,1,5,1,0
38518,2,1,0,2,1,6,3,6,3,2,5,1
38519,6,5,4,1,2,2,3,3,4,2,5,0
38520,0,6,2,0,1,2,2,1,0,6,1,1
38521,4,2,4,1,2,4,1,3,6,0,2,0
38522,1,6,2,1,6,3,1,5,6,0,2,0
38523,4,6,2,5,4,4,1,3,1,5,2,0
38524,6,6,2,5,4,6,6,0,1,2,1,0
38525,2,0,6,3,5,2,3,3,5,6,2,1
38526,3,1,6,0,1,5,2,2,5,2,2,1
38527,1,6,4,5,2,6,2,1,4,2,5,0
38528,2,1,0,2,1,2,2,1,0,6,1,1
38529,1,0,0,1,6,4,1,1,1,5,4,0
38530,1,0,4,5,4,6,2,3,4,2,5,0
38531,0,6,2,6,5,2,1,0,6,0,1,0
38532,3,6,6,2,6,6,3,1,3,1,5,1
38533,1,0,0,6,2,4,6,3,6,2,4,0
38534,1,0,6,4,1,6,4,6,3,6,1,1
38535,0,2,3,4,6,4,6,5,4,0,2,0
38536,6,0,2,6,6,3,2,1,6,2,2,0
38537,2,6,5,0,4,2,3,6,0,6,2,1
38538,0,4,5,3,4,4,4,6,1,2,0,1
38539,6,6,4,5,6,2,6,3,2,2,4,0
38540,0,4,0,3,4,6,4,3,5,6,1,1
38541,1,1,2,2,5,6,6,3,3,2,1,1
38542,0,2,4,5,2,4,2,3,4,0,2,0
38543,1,0,0,1,2,3,6,1,4,2,4,0
38544,2,6,0,3,6,6,3,3,1,4,0,1
38545,3,4,2,2,1,4,3,1,1,6,2,1
38546,2,4,6,3,5,4,4,3,0,6,5,1
38547,4,5,4,5,6,3,1,1,6,1,1,0
38548,0,0,5,3,5,6,2,1,1,2,5,1
38549,3,0,5,3,1,5,2,2,0,2,2,1
38550,1,6,0,2,4,6,6,3,1,4,2,1
38551,0,1,2,3,5,2,2,2,5,4,2,1
38552,4,2,2,1,4,2,1,3,6,0,5,0
38553,2,6,0,0,1,5,6,1,3,1,1,1
38554,0,2,0,4,5,4,6,3,6,5,1,0
38555,3,0,5,3,6,6,3,1,3,6,2,1
38556,1,6,0,2,4,6,2,2,5,1,5,1
38557,6,5,4,4,4,2,1,1,6,0,5,0
38558,2,6,6,3,1,4,2,1,3,1,1,1
38559,3,1,6,4,5,6,6,6,1,1,2,1
38560,3,1,0,3,6,2,6,3,3,4,5,1
38561,3,1,2,4,6,2,6,2,1,4,1,1
38562,0,5,3,5,2,4,1,0,4,5,2,0
38563,3,4,5,2,1,2,6,2,3,1,2,1
38564,4,6,3,1,2,2,6,1,1,1,5,0
38565,3,0,5,2,1,6,6,1,0,2,2,1
38566,4,5,2,1,5,2,1,1,2,2,2,0
38567,1,4,5,0,6,4,2,1,5,4,2,1
38568,2,0,0,4,6,6,6,1,3,2,5,1
38569,4,0,0,5,2,6,1,5,6,2,5,0
38570,6,2,3,6,2,4,3,0,4,5,4,0
38571,6,2,2,4,4,4,1,0,2,2,4,0
38572,0,4,0,3,1,5,6,2,1,2,1,1
38573,2,1,5,2,5,4,3,2,3,2,1,1
38574,2,0,5,3,6,4,3,2,1,1,5,1
38575,0,6,5,2,4,5,6,1,3,1,0,1
38576,1,5,0,5,2,3,3,1,6,1,1,0
38577,1,2,2,4,5,3,2,3,1,1,1,0
38578,1,1,5,4,5,2,2,3,0,1,2,1
38579,4,6,0,1,4,3,2,5,2,1,1,0
38580,3,0,6,3,5,5,6,3,1,4,2,1
38581,0,1,5,3,5,2,2,1,1,4,1,1
38582,4,2,0,6,4,3,2,5,2,2,1,0
38583,3,4,0,4,4,6,4,6,5,6,1,1
38584,4,0,4,6,2,2,1,1,4,2,2,0
38585,6,5,3,5,4,6,1,1,1,5,1,0
38586,1,4,6,0,6,4,2,3,5,1,5,1
38587,0,1,0,0,4,2,4,6,3,4,2,1
38588,3,0,5,0,4,6,4,2,0,1,0,1
38589,3,4,0,0,6,6,4,2,0,6,0,1
38590,6,5,3,1,4,3,3,1,1,0,5,0
38591,3,6,5,3,5,5,3,3,5,6,5,1
38592,2,1,0,0,4,2,2,6,1,2,5,1
38593,1,1,0,4,4,4,6,1,0,1,0,1
38594,0,6,5,3,5,2,2,2,1,1,5,1
38595,0,4,5,0,6,5,6,1,1,2,2,1
38596,1,6,4,5,4,4,2,3,2,2,4,0
38597,2,4,0,3,1,4,2,2,5,4,5,1
38598,0,0,2,2,5,2,4,6,1,4,1,1
38599,0,4,2,4,6,6,4,3,0,1,1,1
38600,1,0,0,6,6,6,1,5,1,1,5,0
38601,0,2,3,5,6,2,1,0,6,0,1,0
38602,0,6,0,0,4,6,4,6,0,2,1,1
38603,0,4,6,3,6,6,3,3,1,2,0,1
38604,6,5,2,6,5,2,3,3,2,2,1,0
38605,1,4,2,0,4,6,6,6,0,2,2,1
38606,3,1,2,4,6,5,4,3,5,1,2,1
38607,1,4,5,3,4,2,3,2,3,2,1,1
38608,0,0,5,4,1,4,6,2,5,4,0,1
38609,2,6,0,2,4,4,2,6,0,6,2,1
38610,3,0,2,0,5,5,3,6,3,2,1,1
38611,6,6,2,1,6,6,2,5,4,0,5,0
38612,0,2,2,6,5,6,1,1,1,0,1,0
38613,2,4,6,2,5,6,2,3,1,6,0,1
38614,6,6,3,4,5,6,6,3,6,1,2,0
38615,2,6,0,2,1,5,6,1,5,6,1,1
38616,2,0,2,4,1,6,3,6,5,4,2,1
38617,2,1,5,3,6,5,2,3,1,4,1,1
38618,3,0,6,4,4,6,4,6,3,4,5,1
38619,0,1,5,3,6,6,3,3,1,6,2,1
38620,1,4,2,4,5,6,3,3,3,4,0,1
38621,1,5,4,1,6,3,6,5,2,5,1,0
38622,0,5,0,6,5,2,6,3,1,1,5,0
38623,2,0,2,3,1,2,4,1,1,2,5,1
38624,2,0,0,3,1,6,6,3,3,4,5,1
38625,0,2,3,4,6,3,2,0,2,2,4,0
38626,1,0,2,0,1,4,6,6,1,2,5,1
38627,1,0,0,2,1,6,4,3,5,2,2,1
38628,3,1,2,0,5,2,2,6,1,6,5,1
38629,4,6,2,1,2,4,6,3,1,1,2,0
38630,1,0,6,4,1,5,3,6,3,6,2,1
38631,1,5,0,4,6,2,2,5,2,2,2,0
38632,1,6,0,5,6,4,3,0,1,2,1,0
38633,0,1,0,4,6,5,4,2,5,4,1,1
38634,1,0,0,0,1,5,3,6,0,6,2,1
38635,6,0,0,1,2,4,6,5,4,1,4,0
38636,0,6,2,1,2,2,2,0,6,2,1,0
38637,2,6,2,2,6,6,6,2,3,2,0,1
38638,3,4,0,2,6,6,4,3,5,2,2,1
38639,6,0,0,4,2,4,1,1,4,0,5,0
38640,1,2,0,5,2,6,1,1,6,5,5,0
38641,1,6,6,2,6,4,4,6,3,6,1,1
38642,1,6,2,4,4,2,3,1,2,2,5,0
38643,0,0,0,6,2,4,2,0,1,5,2,0
38644,0,4,5,2,4,4,3,1,5,4,5,1
38645,1,6,2,2,5,2,3,2,3,1,5,1
38646,0,6,3,1,4,4,3,5,2,1,2,0
38647,0,6,3,5,5,4,2,3,4,2,5,0
38648,0,1,5,3,6,4,6,3,1,4,1,1
38649,6,0,0,6,6,3,3,5,4,5,5,0
38650,2,0,2,4,6,2,3,1,1,2,5,1
38651,1,5,0,5,6,4,6,0,2,0,2,0
38652,6,0,2,5,4,3,3,0,6,1,2,0
38653,0,0,0,5,6,3,1,5,2,5,2,0
38654,2,4,5,0,5,6,2,1,0,4,5,1
38655,3,0,5,0,5,2,6,1,0,6,1,1
38656,2,0,2,4,5,2,3,1,0,4,5,1
38657,3,4,6,3,5,2,3,1,1,6,1,1
38658,4,0,0,5,6,4,1,1,2,2,5,0
38659,2,1,0,4,5,4,4,3,1,6,1,1
38660,1,5,0,4,5,2,1,5,1,1,5,0
38661,2,4,6,0,4,4,2,3,3,6,5,1
38662,6,5,2,1,4,6,1,0,4,0,2,0
38663,6,0,3,4,5,2,3,1,6,1,5,0
38664,1,2,3,1,2,6,6,0,2,5,5,0
38665,3,0,6,4,4,2,6,2,5,4,2,1
38666,3,1,6,0,1,4,2,6,5,4,2,1
38667,6,0,4,6,2,3,3,5,6,5,5,0
38668,6,6,2,5,5,4,6,1,1,0,2,0
38669,1,1,0,0,1,2,6,6,5,6,1,1
38670,1,6,3,1,5,6,6,3,6,2,1,0
38671,1,6,0,0,1,5,2,1,5,2,2,1
38672,2,6,5,3,4,2,2,1,1,6,1,1
38673,0,0,4,1,6,3,1,0,1,0,2,0
38674,6,6,0,5,6,6,6,3,6,5,5,0
38675,0,5,3,4,6,3,2,3,6,2,2,0
38676,3,1,2,2,4,6,6,6,5,2,0,1
38677,2,0,0,0,5,2,4,2,0,1,2,1
38678,0,6,2,5,5,3,1,5,1,1,4,0
38679,1,6,6,0,1,4,2,3,0,1,5,1
38680,2,6,2,0,1,6,3,3,0,4,5,1
38681,6,6,2,5,6,2,1,1,6,1,2,0
38682,2,1,2,2,6,4,2,6,3,6,0,1
38683,1,1,2,3,5,2,2,2,3,6,1,1
38684,1,2,2,1,5,2,2,5,2,1,4,0
38685,3,1,6,0,1,4,3,3,1,1,1,1
38686,3,0,2,4,1,6,2,3,3,2,0,1
38687,6,0,3,5,4,4,1,0,6,5,5,0
38688,3,1,6,3,1,6,3,6,1,4,5,1
38689,3,0,2,3,1,5,3,6,1,6,2,1
38690,3,1,6,3,4,2,6,6,0,1,2,1
38691,1,1,6,4,6,2,4,2,0,2,5,1
38692,4,5,0,5,2,6,3,1,1,2,4,0
38693,2,6,5,4,5,6,4,1,3,4,0,1
38694,1,0,3,4,6,3,6,0,1,0,5,0
38695,6,6,0,4,5,2,3,1,1,5,5,0
38696,3,1,2,0,4,4,4,6,3,1,0,1
38697,3,1,2,0,4,6,2,1,1,1,1,1
38698,6,5,3,5,6,4,3,3,4,2,1,0
38699,4,6,4,1,4,4,2,5,2,2,2,0
38700,0,6,2,6,6,6,1,1,2,2,5,0
38701,0,0,3,5,4,4,6,1,6,0,1,0
38702,0,5,2,4,4,6,2,3,6,0,2,0
38703,6,5,3,6,6,3,6,0,1,2,5,0
38704,1,6,2,3,1,2,4,1,3,6,0,1
38705,1,5,3,4,6,2,2,0,2,0,2,0
38706,1,1,5,3,1,5,4,6,1,6,0,1
38707,0,4,0,2,1,2,2,6,3,6,1,1
38708,1,2,2,4,4,2,3,1,4,5,5,0
38709,0,6,0,3,5,6,6,3,5,4,0,1
38710,0,1,5,0,4,6,2,3,0,1,2,1
38711,1,6,4,6,4,2,2,1,6,2,5,0
38712,4,2,3,4,4,6,2,0,2,5,1,0
38713,4,5,3,6,2,2,6,0,6,5,5,0
38714,0,0,3,4,5,4,1,3,6,1,4,0
38715,6,2,4,5,6,4,1,1,4,1,4,0
38716,0,1,5,3,6,5,6,2,5,2,5,1
38717,3,0,6,3,5,2,2,3,1,2,0,1
38718,2,1,6,4,1,6,2,6,5,4,2,1
38719,1,2,3,4,5,3,3,1,4,1,4,0
38720,3,4,0,3,5,2,3,1,0,2,1,1
38721,1,1,2,4,6,5,6,1,5,6,5,1
38722,3,0,0,2,5,4,2,2,1,4,2,1
38723,1,0,6,0,4,4,4,6,5,6,1,1
38724,6,6,2,6,5,6,2,0,6,0,4,0
38725,0,6,0,3,5,2,4,6,0,2,5,1
38726,1,1,2,2,1,2,4,6,5,4,0,1
38727,4,6,0,4,4,6,1,1,4,5,4,0
38728,0,0,0,1,5,3,2,3,1,5,1,0
38729,2,4,6,3,5,4,2,6,0,1,2,1
38730,1,4,6,4,6,4,4,6,3,1,0,1
38731,1,5,2,4,6,6,2,0,1,1,5,0
38732,0,1,0,2,6,2,6,6,3,1,2,1
38733,3,6,2,2,4,4,6,2,3,1,5,1
38734,1,1,6,4,6,5,6,6,1,4,5,1
38735,0,4,0,0,5,5,6,1,5,4,5,1
38736,3,6,6,4,6,4,4,2,3,2,2,1
38737,3,4,0,4,1,4,6,2,0,4,2,1
38738,6,2,0,5,2,2,1,5,1,1,5,0
38739,2,4,5,3,6,6,3,3,3,6,5,1
38740,0,6,4,1,2,2,3,5,6,2,4,0
38741,1,6,3,5,6,6,3,3,1,0,5,0
38742,4,2,3,5,4,6,2,1,4,1,4,0
38743,0,2,2,1,5,2,2,0,2,2,4,0
38744,0,1,0,3,5,2,6,6,1,1,0,1
38745,0,1,5,2,1,2,3,6,1,6,5,1
38746,1,0,5,4,6,6,4,6,0,2,1,1
38747,1,0,4,5,6,3,6,1,6,5,2,0
38748,0,6,0,2,5,2,6,2,5,2,5,1
38749,4,6,2,5,4,4,3,0,4,1,5,0
38750,2,4,5,3,6,5,2,1,3,4,2,1
38751,6,6,0,4,5,4,3,1,4,2,5,0
38752,1,6,0,2,1,5,2,3,1,1,0,1
38753,0,0,0,3,5,5,6,2,1,6,5,1
38754,6,5,2,6,5,3,6,5,4,5,2,0
38755,0,4,0,0,1,6,3,2,3,4,1,1
38756,1,6,2,0,1,2,4,1,1,6,5,1
38757,1,4,2,4,1,6,4,3,0,1,1,1
38758,3,1,0,0,6,5,2,2,0,2,2,1
38759,0,6,6,2,1,5,3,1,0,1,1,1
38760,1,4,6,0,6,2,4,3,1,4,0,1
38761,4,2,3,4,2,4,3,5,1,5,2,0
38762,1,2,4,5,6,4,6,3,6,2,4,0
38763,3,1,5,0,1,2,6,6,3,6,0,1
38764,0,6,5,3,4,4,6,2,5,2,0,1
38765,2,4,0,2,5,6,6,1,0,4,1,1
38766,0,0,0,0,5,6,4,6,3,2,2,1
38767,0,6,6,2,1,4,3,1,5,2,0,1
38768,1,4,2,0,4,6,2,2,5,6,2,1
38769,1,1,6,2,5,6,4,3,3,4,0,1
38770,3,6,2,4,1,6,4,2,1,1,0,1
38771,2,1,6,3,4,6,6,3,3,6,1,1
38772,0,6,0,1,4,2,2,1,2,0,4,0
38773,4,2,0,4,4,6,2,5,4,2,2,0
38774,1,0,2,0,1,2,3,3,5,4,1,1
38775,2,6,2,0,4,4,4,3,1,2,2,1
38776,6,2,4,5,4,3,6,1,6,0,5,0
38777,3,1,2,4,5,2,2,6,0,6,0,1
38778,2,6,6,3,5,2,2,6,0,4,1,1
38779,1,2,3,6,5,4,1,5,6,2,1,0
38780,1,2,4,1,6,2,6,0,6,0,5,0
38781,6,0,3,5,6,4,2,0,2,5,1,0
38782,6,2,4,1,4,4,6,5,4,2,5,0
38783,3,6,5,2,5,2,4,6,3,6,5,1
38784,0,6,0,3,4,4,3,1,3,4,1,1
38785,4,0,3,4,4,4,6,3,1,1,2,0
38786,3,1,6,0,6,5,2,3,3,6,5,1
38787,0,0,5,4,5,4,4,3,0,1,2,1
38788,1,1,6,4,5,2,2,1,1,4,1,1
38789,0,2,4,1,5,4,6,0,4,1,4,0
38790,1,4,6,4,6,5,4,3,5,2,5,1
38791,1,1,5,0,5,4,4,3,1,2,0,1
38792,3,1,2,0,4,4,3,3,1,1,2,1
38793,1,6,0,5,5,6,1,3,1,0,2,0
38794,4,5,0,1,6,2,1,0,1,0,5,0
38795,4,0,4,1,6,2,1,1,1,1,1,0
38796,4,2,0,1,5,6,2,0,6,2,1,0
38797,0,6,2,1,4,2,6,5,4,1,4,0
38798,1,1,2,3,6,4,3,6,5,2,1,1
38799,6,0,3,1,2,4,3,0,4,5,4,0
38800,6,2,2,6,5,4,3,1,1,5,1,0
38801,6,5,0,6,5,3,6,3,6,1,4,0
38802,1,6,0,3,1,6,6,1,3,6,2,1
38803,0,0,0,3,5,4,3,3,5,1,1,1
38804,1,6,2,3,5,2,6,3,1,2,2,1
38805,2,0,0,2,5,2,6,2,3,1,0,1
38806,6,0,2,1,4,6,1,1,1,1,2,0
38807,1,6,2,4,6,4,2,2,3,1,0,1
38808,0,6,4,4,4,2,6,1,1,0,4,0
38809,0,1,0,4,4,4,2,3,1,6,1,1
38810,1,5,2,5,6,3,6,3,2,0,5,0
38811,0,2,2,5,5,6,3,0,1,2,1,0
38812,0,4,0,2,1,4,3,6,0,6,2,1
38813,0,4,6,2,1,6,4,2,0,1,0,1
38814,0,0,0,4,4,5,6,1,1,1,1,1
38815,1,2,0,6,2,4,2,3,2,5,5,0
38816,0,2,0,5,4,2,3,5,6,0,4,0
38817,6,0,3,1,6,4,6,3,2,2,1,0
38818,1,5,2,5,5,3,3,3,1,5,5,0
38819,6,2,3,5,2,2,3,1,1,5,5,0
38820,1,6,2,5,4,4,6,1,4,1,1,0
38821,4,6,4,1,5,3,2,1,2,0,1,0
38822,0,0,3,4,6,2,3,3,6,5,2,0
38823,1,0,2,0,6,5,2,6,5,2,5,1
38824,0,0,6,0,1,2,2,2,5,1,2,1
38825,1,4,5,4,5,5,4,1,1,2,5,1
38826,2,4,6,0,1,5,4,1,3,4,1,1
38827,6,2,0,5,2,3,6,3,4,5,5,0
38828,6,6,4,4,5,6,2,0,1,5,1,0
38829,3,0,5,0,4,4,4,3,3,6,1,1
38830,3,0,5,3,4,4,2,2,5,1,1,1
38831,0,0,2,5,5,2,2,0,4,5,5,0
38832,1,4,0,0,4,4,2,2,0,6,0,1
38833,0,6,0,2,6,4,6,3,5,2,0,1
38834,1,6,2,6,5,6,1,3,1,1,4,0
38835,1,4,5,2,4,6,6,2,0,2,0,1
38836,0,1,5,0,6,6,6,1,1,2,2,1
38837,4,6,3,6,4,2,2,3,2,5,1,0
38838,1,1,2,3,5,4,3,3,5,6,0,1
38839,1,4,5,0,1,2,4,6,5,4,0,1
38840,1,6,2,0,6,2,6,1,1,4,5,1
38841,1,5,0,1,2,3,3,5,6,5,2,0
38842,0,0,3,6,5,2,2,5,1,2,4,0
38843,4,0,3,5,6,3,2,5,1,1,2,0
38844,4,5,3,5,2,2,6,0,1,5,2,0
38845,1,2,0,1,6,4,2,3,2,5,2,0
38846,3,0,2,0,6,6,4,6,5,6,1,1
38847,1,5,4,4,6,4,3,5,1,5,5,0
38848,1,6,2,6,4,3,3,0,2,0,5,0
38849,6,5,4,1,5,2,2,5,4,5,5,0
38850,0,1,2,3,6,5,2,2,1,2,0,1
38851,1,0,3,1,4,4,6,0,6,0,5,0
38852,0,6,2,0,6,4,3,3,1,4,5,1
38853,1,6,4,1,6,6,2,5,1,5,1,0
38854,6,6,3,4,6,2,3,3,6,1,4,0
38855,4,5,0,5,5,2,3,3,1,1,1,0
38856,1,6,2,6,2,6,1,1,1,1,5,0
38857,6,0,0,5,2,2,2,0,4,1,5,0
38858,1,6,0,6,5,6,3,3,4,1,2,0
38859,6,0,2,1,2,3,3,5,1,5,2,0
38860,0,0,2,2,6,6,4,2,0,6,2,1
38861,0,1,2,2,6,2,3,1,5,1,5,1
38862,6,2,3,5,4,6,3,5,1,2,5,0
38863,0,0,4,4,6,6,3,5,6,2,1,0
38864,0,4,0,3,4,5,3,3,1,2,5,1
38865,0,6,2,0,4,4,3,3,1,6,5,1
38866,1,2,0,5,5,2,3,0,6,0,1,0
38867,4,0,3,6,5,4,6,0,2,1,1,0
38868,1,4,2,4,5,2,3,3,1,2,1,1
38869,6,2,2,4,6,6,6,5,1,2,1,0
38870,1,1,6,2,5,2,2,1,0,1,0,1
38871,0,6,0,5,6,2,6,0,6,2,1,0
38872,0,6,4,5,2,6,3,0,4,0,4,0
38873,1,4,6,3,4,5,4,2,3,6,5,1
38874,4,2,3,6,4,4,6,0,4,5,1,0
38875,3,4,2,2,5,6,6,6,1,1,0,1
38876,1,5,4,4,6,3,3,3,4,0,5,0
38877,4,2,3,4,2,2,3,5,4,1,5,0
38878,0,5,3,1,2,2,2,3,2,2,2,0
38879,4,0,4,4,2,2,1,5,4,5,1,0
38880,6,6,2,1,2,2,2,1,2,1,2,0
38881,2,6,2,0,6,4,4,3,1,1,0,1
38882,3,0,5,0,5,2,4,1,3,2,2,1
38883,1,6,0,5,6,2,1,1,1,0,2,0
38884,6,5,0,4,2,2,3,3,6,5,5,0
38885,1,2,4,5,5,3,1,5,6,5,1,0
38886,6,2,0,4,5,4,6,1,4,2,5,0
38887,2,0,0,2,6,5,2,3,3,1,0,1
38888,6,6,2,1,5,3,3,5,2,2,4,0
38889,1,5,3,4,6,4,3,1,4,5,5,0
38890,4,6,3,5,5,4,1,5,1,5,1,0
38891,0,1,5,3,1,2,3,2,3,6,2,1
38892,4,0,0,6,4,6,6,3,2,0,1,0
38893,0,6,2,1,4,6,6,0,1,2,1,0
38894,0,0,6,2,5,5,6,2,1,2,0,1
38895,0,2,3,5,6,2,1,0,6,2,5,0
38896,1,1,5,0,6,2,6,3,3,2,0,1
38897,6,5,3,1,6,3,2,1,6,0,1,0
38898,1,2,0,5,2,3,3,1,4,2,4,0
38899,4,0,0,6,4,3,6,1,6,1,5,0
38900,1,1,6,4,5,4,3,3,1,2,2,1
38901,0,1,6,3,6,4,3,2,1,2,0,1
38902,0,0,2,1,5,4,6,1,2,2,1,0
38903,2,4,0,2,5,5,6,1,1,6,1,1
38904,3,0,0,4,6,5,2,1,5,1,2,1
38905,4,2,3,4,4,6,1,3,4,2,4,0
38906,3,0,6,0,6,2,2,2,1,6,1,1
38907,2,1,5,0,1,2,2,2,0,6,0,1
38908,1,0,2,1,6,3,1,0,6,5,2,0
38909,0,2,3,4,2,4,3,1,1,1,1,0
38910,4,5,4,1,4,4,3,1,6,1,1,0
38911,6,2,2,1,5,6,6,5,2,0,4,0
38912,1,4,0,4,6,4,4,6,0,2,5,1
38913,3,1,0,2,1,5,4,2,0,1,2,1
38914,2,6,2,0,1,6,2,1,1,6,5,1
38915,2,0,5,2,6,5,4,1,3,6,5,1
38916,0,0,2,4,5,4,3,3,1,2,0,1
38917,4,0,2,6,5,4,6,3,1,0,5,0
38918,0,6,0,3,4,5,4,2,3,6,1,1
38919,0,0,5,4,5,4,2,3,1,1,1,1
38920,4,6,2,6,4,4,6,3,1,1,4,0
38921,0,6,6,0,6,6,6,3,5,1,0,1
38922,6,5,4,6,6,3,3,1,4,1,2,0
38923,3,6,0,3,5,2,6,6,0,4,0,1
38924,4,2,3,1,2,6,1,0,2,2,4,0
38925,6,6,2,1,4,6,2,1,4,0,2,0
38926,0,6,2,6,5,4,6,0,4,5,5,0
38927,4,5,2,6,2,3,3,3,2,0,4,0
38928,1,0,2,4,6,6,2,2,0,4,1,1
38929,4,2,2,6,4,4,1,0,2,2,4,0
38930,0,4,6,4,1,2,2,2,3,4,5,1
38931,4,5,2,4,5,2,1,3,6,2,2,0
38932,2,1,0,4,6,5,6,1,1,1,2,1
38933,0,4,5,3,4,5,3,2,0,6,1,1
38934,4,0,4,5,6,6,3,5,1,2,1,0
38935,1,6,0,2,6,2,4,3,5,2,5,1
38936,0,4,5,4,4,6,3,3,1,6,0,1
38937,0,6,4,5,2,2,3,0,4,1,2,0
38938,2,4,5,4,6,5,4,2,5,2,1,1
38939,2,4,0,2,5,2,2,1,1,2,0,1
38940,0,4,6,3,4,6,4,6,5,6,1,1
38941,4,5,3,4,6,4,3,3,6,5,5,0
38942,1,0,2,5,4,3,3,3,4,5,2,0
38943,4,2,3,5,5,2,6,1,6,2,1,0
38944,1,0,0,0,4,4,4,1,3,2,2,1
38945,6,2,4,4,4,3,2,0,4,2,1,0
38946,0,2,0,5,4,4,6,1,6,1,1,0
38947,0,6,3,5,2,4,3,1,2,0,4,0
38948,4,6,3,4,6,2,3,5,6,0,2,0
38949,0,0,0,4,4,4,2,1,5,2,1,1
38950,3,0,6,2,6,4,6,2,3,2,5,1
38951,1,6,3,4,4,3,2,3,4,5,4,0
38952,0,0,0,1,5,4,1,3,4,2,5,0
38953,0,6,4,1,6,4,2,3,6,5,4,0
38954,1,6,3,1,6,4,6,5,6,5,5,0
38955,4,2,0,5,5,2,1,1,4,0,4,0
38956,1,2,0,4,2,6,2,3,6,5,5,0
38957,0,0,3,5,2,4,1,3,1,0,1,0
38958,2,6,2,0,4,5,6,3,1,1,0,1
38959,1,0,2,5,2,6,1,5,1,5,5,0
38960,0,5,4,4,5,4,6,5,4,0,1,0
38961,0,1,0,3,6,2,3,3,0,6,0,1
38962,6,0,0,6,4,3,6,0,2,0,1,0
38963,3,1,0,2,6,4,4,1,0,2,1,1
38964,6,2,3,6,5,3,3,3,2,1,5,0
38965,6,2,3,6,2,6,3,1,2,0,5,0
38966,6,0,0,5,5,6,3,1,1,1,4,0
38967,2,4,2,4,1,6,2,3,3,1,0,1
38968,1,5,3,4,4,2,2,1,4,0,1,0
38969,6,2,3,6,5,3,1,0,4,0,2,0
38970,3,4,2,2,1,4,3,6,5,4,5,1
38971,3,0,2,2,6,6,3,1,3,2,1,1
38972,0,2,0,4,4,6,2,5,2,5,5,0
38973,2,6,0,3,6,5,3,2,0,4,2,1
38974,2,6,0,2,6,4,4,1,0,4,0,1
38975,4,5,4,6,2,3,3,5,2,2,4,0
38976,1,0,6,2,4,5,6,3,5,2,2,1
38977,3,6,5,4,5,5,3,2,5,2,1,1
38978,1,1,5,2,5,4,4,3,0,2,0,1
38979,4,5,0,5,5,2,1,5,4,1,2,0
38980,6,0,3,5,4,3,1,0,6,1,5,0
38981,6,0,3,4,2,6,2,1,1,0,5,0
38982,1,5,4,5,2,2,2,1,2,5,5,0
38983,0,0,4,4,5,3,6,5,1,5,1,0
38984,1,4,5,4,4,5,4,1,1,4,5,1
38985,4,2,0,6,2,3,2,1,2,0,5,0
38986,2,0,6,2,4,4,6,3,1,4,1,1
38987,1,0,5,3,5,2,4,6,5,6,1,1
38988,4,5,4,4,5,3,1,3,4,1,1,0
38989,0,0,3,4,2,3,3,1,6,2,2,0
38990,4,5,3,1,6,6,6,0,1,0,1,0
38991,0,6,6,3,6,2,2,6,1,2,1,1
38992,0,0,0,5,6,2,6,0,2,5,4,0
38993,6,2,0,6,5,3,6,0,4,2,1,0
38994,6,0,0,6,2,6,2,3,6,0,4,0
38995,1,4,2,3,4,2,2,6,1,6,2,1
38996,6,2,2,5,6,2,1,5,1,0,5,0
38997,3,0,2,2,4,5,2,2,1,1,1,1
38998,3,0,2,2,1,5,3,3,3,4,1,1
38999,1,2,4,4,2,2,3,1,2,1,1,0
39000,0,4,6,4,5,5,2,6,0,6,1,1
39001,1,5,4,1,6,4,1,5,4,0,4,0
39002,6,6,3,4,2,4,2,0,2,0,4,0
39003,0,6,0,0,1,5,2,6,0,6,5,1
39004,3,6,5,3,5,5,4,6,5,6,5,1
39005,2,1,2,4,5,2,3,2,3,2,2,1
39006,0,2,3,6,6,3,1,0,4,2,2,0
39007,3,4,5,2,1,6,2,2,1,4,2,1
39008,4,6,2,1,5,3,3,0,6,5,5,0
39009,1,4,2,2,1,4,4,1,0,1,2,1
39010,3,6,0,4,6,5,6,2,3,1,1,1
